Name,Age,Departments,Salary,Experience,Cities,Annual_Salary,Bonus,Total_Compensation,Experience_Level
employee_7534,38,Finance,88534,12,Pune,1062408,8853.4,97387.4,Senior
employee_7535,55,Sales,88452,14,Mumbai,1061424,8845.2,97297.2,Senior
employee_7536,32,IT,31511,9,Pune,378132,3151.1000000000004,34662.1,Mid-level
employee_7537,45,QA,65965,7,Mumbai,791580,6596.5,72561.5,Mid-level
employee_7538,51,Finance,64440,14,Hyderabad,773280,6444.0,70884.0,Senior
employee_7539,30,Finance,88118,5,Pune,1057416,8811.800000000001,96929.8,Junior
employee_7540,54,IT,110263,12,Delhi,1323156,11026.300000000001,121289.3,Senior
employee_7541,23,Data,74217,7,Delhi,890604,7421.700000000001,81638.7,Mid-level
employee_7542,59,Sales,56139,2,Delhi,673668,5613.900000000001,61752.9,Fresher
employee_7543,28,QA,110330,7,Chennai,1323960,11033.0,121363.0,Mid-level
employee_7544,52,Finance,93517,7,Bangalore,1122204,9351.7,102868.7,Mid-level
employee_7545,49,Data,37785,11,Mumbai,453420,3778.5,41563.5,Senior
employee_7546,42,Sales,79740,0,Bangalore,956880,7974.0,87714.0,Fresher
employee_7547,40,Sales,105202,3,Mumbai,1262424,10520.2,115722.2,Junior
employee_7548,26,QA,95632,6,Delhi,1147584,9563.2,105195.2,Mid-level
employee_7549,49,HR,38950,12,Chennai,467400,3895.0,42845.0,Senior
employee_7550,37,Sales,89642,13,Chennai,1075704,8964.2,98606.2,Senior
employee_7551,51,HR,76169,10,Chennai,914028,7616.900000000001,83785.9,Mid-level
employee_7552,54,Sales,97209,0,Chennai,1166508,9720.9,106929.9,Fresher
employee_7553,58,QA,92278,2,Chennai,1107336,9227.800000000001,101505.8,Fresher
employee_7554,57,IT,63488,2,Delhi,761856,6348.8,69836.8,Fresher
employee_7555,24,QA,61277,5,Bangalore,735324,6127.700000000001,67404.7,Junior
employee_7556,22,QA,70041,4,Hyderabad,840492,7004.1,77045.1,Junior
employee_7557,32,IT,28534,11,Pune,342408,2853.4,31387.4,Senior
employee_7558,55,IT,105221,10,Bangalore,1262652,10522.1,115743.1,Mid-level
employee_7559,26,Data,95672,14,Delhi,1148064,9567.2,105239.2,Senior
employee_7560,28,Sales,96121,6,Pune,1153452,9612.1,105733.1,Mid-level
employee_7561,41,Data,117894,2,Hyderabad,1414728,11789.400000000001,129683.4,Fresher
employee_7562,55,IT,99090,10,Mumbai,1189080,9909.0,108999.0,Mid-level
employee_7563,35,HR,81310,0,Hyderabad,975720,8131.0,89441.0,Fresher
employee_7564,27,HR,26634,10,Hyderabad,319608,2663.4,29297.4,Mid-level
employee_7565,35,QA,41908,14,Delhi,502896,4190.8,46098.8,Senior
employee_7566,26,Finance,46310,2,Mumbai,555720,4631.0,50941.0,Fresher
employee_7567,37,QA,105653,7,Pune,1267836,10565.300000000001,116218.3,Mid-level
employee_7568,24,QA,92258,15,Chennai,1107096,9225.800000000001,101483.8,Senior
employee_7569,42,Finance,99147,4,Mumbai,1189764,9914.7,109061.7,Junior
employee_7570,52,Sales,81081,14,Mumbai,972972,8108.1,89189.1,Senior
employee_7571,42,IT,86572,2,Hyderabad,1038864,8657.2,95229.2,Fresher
employee_7572,47,HR,94400,13,Mumbai,1132800,9440.0,103840.0,Senior
employee_7573,35,QA,91603,7,Bangalore,1099236,9160.300000000001,100763.3,Mid-level
employee_7574,42,Finance,116512,5,Chennai,1398144,11651.2,128163.2,Junior
employee_7575,48,Data,97807,14,Hyderabad,1173684,9780.7,107587.7,Senior
employee_7576,58,QA,102364,2,Pune,1228368,10236.400000000001,112600.4,Fresher
employee_7577,29,HR,56131,13,Pune,673572,5613.1,61744.1,Senior
employee_7578,54,IT,45386,4,Pune,544632,4538.6,49924.6,Junior
employee_7579,56,QA,74781,0,Pune,897372,7478.1,82259.1,Fresher
employee_7580,29,QA,86760,5,Pune,1041120,8676.0,95436.0,Junior
employee_7581,35,Sales,92370,14,Hyderabad,1108440,9237.0,101607.0,Senior
employee_7582,40,Finance,79470,13,Bangalore,953640,7947.0,87417.0,Senior
employee_7583,28,Data,78283,11,Bangalore,939396,7828.3,86111.3,Senior
employee_7584,48,Data,27353,12,Pune,328236,2735.3,30088.3,Senior
employee_7585,39,IT,38878,13,Bangalore,466536,3887.8,42765.8,Senior
employee_7586,36,HR,101668,8,Chennai,1220016,10166.800000000001,111834.8,Mid-level
employee_7587,31,IT,33203,11,Bangalore,398436,3320.3,36523.3,Senior
employee_7588,28,QA,35322,6,Mumbai,423864,3532.2000000000003,38854.2,Mid-level
employee_7589,53,QA,101831,14,Pune,1221972,10183.1,112014.1,Senior
employee_7590,30,Data,83775,10,Mumbai,1005300,8377.5,92152.5,Mid-level
employee_7591,38,HR,60925,12,Mumbai,731100,6092.5,67017.5,Senior
employee_7592,55,Finance,47247,7,Pune,566964,4724.7,51971.7,Mid-level
employee_7593,23,HR,42340,5,Delhi,508080,4234.0,46574.0,Junior
employee_7594,60,QA,110778,10,Hyderabad,1329336,11077.800000000001,121855.8,Mid-level
employee_7595,47,Finance,47522,4,Delhi,570264,4752.2,52274.2,Junior
employee_7596,48,HR,69594,14,Bangalore,835128,6959.400000000001,76553.4,Senior
employee_7597,26,HR,102631,11,Delhi,1231572,10263.1,112894.1,Senior
employee_7598,34,Finance,71335,5,Chennai,856020,7133.5,78468.5,Junior
employee_7599,27,QA,113961,6,Delhi,1367532,11396.1,125357.1,Mid-level
employee_7600,30,HR,59723,15,Delhi,716676,5972.3,65695.3,Senior
employee_7601,35,Finance,100740,8,Hyderabad,1208880,10074.0,110814.0,Mid-level
employee_7602,51,Sales,29991,7,Chennai,359892,2999.1000000000004,32990.1,Mid-level
employee_7603,49,Sales,61833,4,Delhi,741996,6183.3,68016.3,Junior
employee_7604,37,QA,41067,14,Pune,492804,4106.7,45173.7,Senior
employee_7605,49,Finance,38763,6,Bangalore,465156,3876.3,42639.3,Mid-level
employee_7606,35,Sales,76955,7,Delhi,923460,7695.5,84650.5,Mid-level
employee_7607,46,Finance,69863,0,Hyderabad,838356,6986.3,76849.3,Fresher
employee_7608,32,HR,42408,15,Pune,508896,4240.8,46648.8,Senior
employee_7609,45,QA,50176,7,Hyderabad,602112,5017.6,55193.6,Mid-level
employee_7610,25,Sales,60097,10,Mumbai,721164,6009.700000000001,66106.7,Mid-level
employee_7611,24,HR,76850,6,Delhi,922200,7685.0,84535.0,Mid-level
employee_7612,51,IT,78846,10,Bangalore,946152,7884.6,86730.6,Mid-level
employee_7613,23,IT,60794,11,Bangalore,729528,6079.400000000001,66873.4,Senior
employee_7614,23,QA,88324,11,Pune,1059888,8832.4,97156.4,Senior
employee_7615,46,Sales,114767,1,Pune,1377204,11476.7,126243.7,Fresher
employee_7616,37,Sales,83486,1,Pune,1001832,8348.6,91834.6,Fresher
employee_7617,30,Sales,26011,11,Bangalore,312132,2601.1000000000004,28612.1,Senior
employee_7618,22,Finance,48427,5,Delhi,581124,4842.7,53269.7,Junior
employee_7619,44,HR,63392,15,Mumbai,760704,6339.200000000001,69731.2,Senior
employee_7620,31,Sales,83990,2,Bangalore,1007880,8399.0,92389.0,Fresher
employee_7621,44,HR,75852,0,Pune,910224,7585.200000000001,83437.2,Fresher
employee_7622,55,QA,40229,14,Chennai,482748,4022.9,44251.9,Senior
employee_7623,43,Sales,103780,7,Delhi,1245360,10378.0,114158.0,Mid-level
employee_7624,52,QA,107138,6,Mumbai,1285656,10713.800000000001,117851.8,Mid-level
employee_7625,43,Sales,114998,3,Bangalore,1379976,11499.800000000001,126497.8,Junior
employee_7626,54,IT,50302,15,Chennai,603624,5030.200000000001,55332.2,Senior
employee_7627,39,Data,48536,13,Delhi,582432,4853.6,53389.6,Senior
employee_7628,22,QA,112746,15,Mumbai,1352952,11274.6,124020.6,Senior
employee_7629,22,Sales,30585,0,Bangalore,367020,3058.5,33643.5,Fresher
employee_7630,35,Data,74130,1,Delhi,889560,7413.0,81543.0,Fresher
employee_7631,41,QA,86957,8,Delhi,1043484,8695.7,95652.7,Mid-level
employee_7632,55,Finance,82210,3,Pune,986520,8221.0,90431.0,Junior
employee_7633,25,Sales,107731,2,Bangalore,1292772,10773.1,118504.1,Fresher
employee_7634,47,Finance,105373,7,Delhi,1264476,10537.300000000001,115910.3,Mid-level
employee_7635,44,IT,30456,3,Mumbai,365472,3045.6000000000004,33501.6,Junior
employee_7636,27,Sales,78861,6,Pune,946332,7886.1,86747.1,Mid-level
employee_7637,26,IT,62289,14,Delhi,747468,6228.900000000001,68517.9,Senior
employee_7638,53,Data,34775,12,Hyderabad,417300,3477.5,38252.5,Senior
employee_7639,37,QA,89881,13,Chennai,1078572,8988.1,98869.1,Senior
employee_7640,50,HR,39099,13,Delhi,469188,3909.9,43008.9,Senior
employee_7641,28,IT,66842,13,Pune,802104,6684.200000000001,73526.2,Senior
employee_7642,60,HR,82163,4,Pune,985956,8216.300000000001,90379.3,Junior
employee_7643,27,HR,107351,4,Mumbai,1288212,10735.1,118086.1,Junior
employee_7644,26,QA,102762,10,Delhi,1233144,10276.2,113038.2,Mid-level
employee_7645,24,Data,99675,5,Delhi,1196100,9967.5,109642.5,Junior
employee_7646,21,QA,69867,11,Mumbai,838404,6986.700000000001,76853.7,Senior
employee_7647,35,Sales,34859,12,Chennai,418308,3485.9,38344.9,Senior
employee_7648,51,IT,80700,3,Mumbai,968400,8070.0,88770.0,Junior
employee_7649,45,HR,27539,1,Pune,330468,2753.9,30292.9,Fresher
employee_7650,53,QA,103735,5,Chennai,1244820,10373.5,114108.5,Junior
employee_7651,55,QA,58158,12,Chennai,697896,5815.8,63973.8,Senior
employee_7652,25,QA,90618,4,Bangalore,1087416,9061.800000000001,99679.8,Junior
employee_7653,25,IT,75154,2,Pune,901848,7515.400000000001,82669.4,Fresher
employee_7654,56,Data,82824,3,Pune,993888,8282.4,91106.4,Junior
employee_7655,37,QA,37281,2,Mumbai,447372,3728.1000000000004,41009.1,Fresher
employee_7656,34,IT,40120,2,Pune,481440,4012.0,44132.0,Fresher
employee_7657,49,HR,34946,3,Delhi,419352,3494.6000000000004,38440.6,Junior
employee_7658,28,Sales,101427,1,Mumbai,1217124,10142.7,111569.7,Fresher
employee_7659,54,Finance,110176,3,Pune,1322112,11017.6,121193.6,Junior
employee_7660,60,IT,51111,9,Delhi,613332,5111.1,56222.1,Mid-level
employee_7661,21,Finance,77396,10,Bangalore,928752,7739.6,85135.6,Mid-level
employee_7662,49,QA,58290,1,Pune,699480,5829.0,64119.0,Fresher
employee_7663,56,QA,59462,13,Bangalore,713544,5946.200000000001,65408.2,Senior
employee_7664,57,IT,109172,9,Pune,1310064,10917.2,120089.2,Mid-level
employee_7665,49,Finance,29837,7,Pune,358044,2983.7000000000003,32820.7,Mid-level
employee_7666,25,QA,36801,9,Hyderabad,441612,3680.1000000000004,40481.1,Mid-level
employee_7667,52,HR,48710,15,Delhi,584520,4871.0,53581.0,Senior
employee_7668,44,Data,65916,4,Pune,790992,6591.6,72507.6,Junior
employee_7669,39,Data,38065,12,Bangalore,456780,3806.5,41871.5,Senior
employee_7670,32,QA,87546,6,Chennai,1050552,8754.6,96300.6,Mid-level
employee_7671,21,Finance,70474,10,Bangalore,845688,7047.400000000001,77521.4,Mid-level
employee_7672,27,Sales,118766,3,Delhi,1425192,11876.6,130642.6,Junior
employee_7673,37,QA,61388,9,Pune,736656,6138.8,67526.8,Mid-level
employee_7674,54,Sales,101167,5,Mumbai,1214004,10116.7,111283.7,Junior
employee_7675,27,Sales,99667,12,Hyderabad,1196004,9966.7,109633.7,Senior
employee_7676,37,Finance,104843,11,Mumbai,1258116,10484.300000000001,115327.3,Senior
employee_7677,23,Sales,28709,13,Hyderabad,344508,2870.9,31579.9,Senior
employee_7678,49,HR,73754,9,Hyderabad,885048,7375.400000000001,81129.4,Mid-level
employee_7679,42,Finance,111257,3,Mumbai,1335084,11125.7,122382.7,Junior
employee_7680,58,QA,30094,14,Delhi,361128,3009.4,33103.4,Senior
employee_7681,49,HR,34415,15,Pune,412980,3441.5,37856.5,Senior
employee_7682,25,IT,73846,15,Bangalore,886152,7384.6,81230.6,Senior
employee_7683,50,Data,104066,5,Mumbai,1248792,10406.6,114472.6,Junior
employee_7684,43,QA,32472,0,Chennai,389664,3247.2000000000003,35719.2,Fresher
employee_7685,41,QA,88730,5,Hyderabad,1064760,8873.0,97603.0,Junior
employee_7686,46,QA,61131,5,Bangalore,733572,6113.1,67244.1,Junior
employee_7687,41,HR,109943,1,Chennai,1319316,10994.300000000001,120937.3,Fresher
employee_7688,40,IT,108737,15,Bangalore,1304844,10873.7,119610.7,Senior
employee_7689,43,Finance,52948,11,Pune,635376,5294.8,58242.8,Senior
employee_7690,24,IT,71908,9,Chennai,862896,7190.8,79098.8,Mid-level
employee_7691,41,HR,74835,9,Delhi,898020,7483.5,82318.5,Mid-level
employee_7692,41,QA,48115,8,Delhi,577380,4811.5,52926.5,Mid-level
employee_7693,21,Data,52961,14,Mumbai,635532,5296.1,58257.1,Senior
employee_7694,35,QA,72083,5,Bangalore,864996,7208.3,79291.3,Junior
employee_7695,37,Finance,84417,11,Delhi,1013004,8441.7,92858.7,Senior
employee_7696,34,Sales,77062,14,Delhi,924744,7706.200000000001,84768.2,Senior
employee_7697,39,Data,72182,10,Mumbai,866184,7218.200000000001,79400.2,Mid-level
employee_7698,54,QA,27017,12,Mumbai,324204,2701.7000000000003,29718.7,Senior
employee_7699,26,Data,29223,6,Delhi,350676,2922.3,32145.3,Mid-level
employee_7700,26,Sales,86852,1,Bangalore,1042224,8685.2,95537.2,Fresher
employee_7701,25,IT,75509,1,Bangalore,906108,7550.900000000001,83059.9,Fresher
employee_7702,27,HR,48075,15,Hyderabad,576900,4807.5,52882.5,Senior
employee_7703,53,QA,31531,1,Hyderabad,378372,3153.1000000000004,34684.1,Fresher
employee_7704,33,Finance,29666,9,Chennai,355992,2966.6000000000004,32632.6,Mid-level
employee_7705,21,IT,114317,12,Chennai,1371804,11431.7,125748.7,Senior
employee_7706,33,QA,69023,10,Chennai,828276,6902.3,75925.3,Mid-level
employee_7707,47,IT,60236,8,Hyderabad,722832,6023.6,66259.6,Mid-level
employee_7708,27,Finance,65059,2,Mumbai,780708,6505.900000000001,71564.9,Fresher
employee_7709,23,QA,65023,12,Delhi,780276,6502.3,71525.3,Senior
employee_7710,45,Sales,29236,3,Pune,350832,2923.6000000000004,32159.6,Junior
employee_7711,53,Sales,92475,0,Pune,1109700,9247.5,101722.5,Fresher
employee_7712,60,Finance,61624,0,Delhi,739488,6162.400000000001,67786.4,Fresher
employee_7713,37,Data,57818,3,Bangalore,693816,5781.8,63599.8,Junior
employee_7714,34,Finance,106462,13,Hyderabad,1277544,10646.2,117108.2,Senior
employee_7715,57,Data,118088,1,Bangalore,1417056,11808.800000000001,129896.8,Fresher
employee_7716,43,QA,55100,15,Pune,661200,5510.0,60610.0,Senior
employee_7717,44,Data,91896,7,Bangalore,1102752,9189.6,101085.6,Mid-level
employee_7718,49,QA,69696,12,Hyderabad,836352,6969.6,76665.6,Senior
employee_7719,58,QA,102530,3,Hyderabad,1230360,10253.0,112783.0,Junior
employee_7720,47,HR,49941,15,Hyderabad,599292,4994.1,54935.1,Senior
employee_7721,58,QA,118067,2,Pune,1416804,11806.7,129873.7,Fresher
employee_7722,60,Data,84347,2,Hyderabad,1012164,8434.7,92781.7,Fresher
employee_7723,43,HR,101629,5,Chennai,1219548,10162.900000000001,111791.9,Junior
employee_7724,51,HR,58025,11,Chennai,696300,5802.5,63827.5,Senior
employee_7725,56,QA,36651,12,Delhi,439812,3665.1000000000004,40316.1,Senior
employee_7726,37,Finance,115380,5,Hyderabad,1384560,11538.0,126918.0,Junior
employee_7727,57,Finance,108254,5,Chennai,1299048,10825.400000000001,119079.4,Junior
employee_7728,23,Sales,74823,5,Hyderabad,897876,7482.3,82305.3,Junior
employee_7729,56,HR,73122,7,Pune,877464,7312.200000000001,80434.2,Mid-level
employee_7730,25,QA,38589,7,Chennai,463068,3858.9,42447.9,Mid-level
employee_7731,35,Finance,64768,8,Pune,777216,6476.8,71244.8,Mid-level
employee_7732,26,QA,89986,0,Chennai,1079832,8998.6,98984.6,Fresher
employee_7733,30,QA,110558,9,Mumbai,1326696,11055.800000000001,121613.8,Mid-level
employee_7734,52,HR,25234,7,Mumbai,302808,2523.4,27757.4,Mid-level
employee_7735,43,Sales,97370,4,Delhi,1168440,9737.0,107107.0,Junior
employee_7736,37,HR,40055,2,Delhi,480660,4005.5,44060.5,Fresher
employee_7737,40,IT,93743,10,Delhi,1124916,9374.300000000001,103117.3,Mid-level
employee_7738,35,Finance,27400,9,Pune,328800,2740.0,30140.0,Mid-level
employee_7739,42,Finance,100145,2,Chennai,1201740,10014.5,110159.5,Fresher
employee_7740,26,Finance,112009,5,Mumbai,1344108,11200.900000000001,123209.9,Junior
employee_7741,24,Data,114471,7,Hyderabad,1373652,11447.1,125918.1,Mid-level
employee_7742,43,QA,79157,9,Bangalore,949884,7915.700000000001,87072.7,Mid-level
employee_7743,39,HR,114410,1,Mumbai,1372920,11441.0,125851.0,Fresher
employee_7744,51,Finance,85598,11,Mumbai,1027176,8559.800000000001,94157.8,Senior
employee_7745,23,IT,50015,8,Hyderabad,600180,5001.5,55016.5,Mid-level
employee_7746,48,Finance,104720,4,Mumbai,1256640,10472.0,115192.0,Junior
employee_7747,23,Sales,91186,4,Mumbai,1094232,9118.6,100304.6,Junior
employee_7748,34,QA,89430,0,Mumbai,1073160,8943.0,98373.0,Fresher
employee_7749,38,QA,74185,5,Delhi,890220,7418.5,81603.5,Junior
employee_7750,47,HR,117864,12,Delhi,1414368,11786.400000000001,129650.4,Senior
employee_7751,30,Data,87306,10,Chennai,1047672,8730.6,96036.6,Mid-level
employee_7752,35,HR,44416,10,Delhi,532992,4441.6,48857.6,Mid-level
employee_7753,39,Finance,103655,4,Mumbai,1243860,10365.5,114020.5,Junior
employee_7754,29,Sales,98180,6,Bangalore,1178160,9818.0,107998.0,Mid-level
employee_7755,24,IT,75262,6,Delhi,903144,7526.200000000001,82788.2,Mid-level
employee_7756,35,HR,99189,15,Chennai,1190268,9918.900000000001,109107.9,Senior
employee_7757,28,Data,104952,3,Chennai,1259424,10495.2,115447.2,Junior
employee_7758,21,HR,115433,4,Pune,1385196,11543.300000000001,126976.3,Junior
employee_7759,27,QA,78662,9,Mumbai,943944,7866.200000000001,86528.2,Mid-level
employee_7760,51,Finance,92410,13,Bangalore,1108920,9241.0,101651.0,Senior
employee_7761,38,Finance,77191,15,Bangalore,926292,7719.1,84910.1,Senior
employee_7762,32,Finance,100965,7,Pune,1211580,10096.5,111061.5,Mid-level
employee_7763,50,Finance,37213,1,Bangalore,446556,3721.3,40934.3,Fresher
employee_7764,53,Finance,73987,0,Chennai,887844,7398.700000000001,81385.7,Fresher
employee_7765,27,Finance,108176,13,Hyderabad,1298112,10817.6,118993.6,Senior
employee_7766,48,IT,84783,5,Chennai,1017396,8478.300000000001,93261.3,Junior
employee_7767,23,Data,86353,10,Delhi,1036236,8635.300000000001,94988.3,Mid-level
employee_7768,26,Finance,40802,13,Hyderabad,489624,4080.2000000000003,44882.2,Senior
employee_7769,51,Data,106658,3,Bangalore,1279896,10665.800000000001,117323.8,Junior
employee_7770,58,Sales,85646,12,Mumbai,1027752,8564.6,94210.6,Senior
employee_7771,35,Finance,112189,9,Hyderabad,1346268,11218.900000000001,123407.9,Mid-level
employee_7772,27,HR,68671,2,Chennai,824052,6867.1,75538.1,Fresher
employee_7773,50,Finance,114637,15,Chennai,1375644,11463.7,126100.7,Senior
employee_7774,47,QA,91945,15,Delhi,1103340,9194.5,101139.5,Senior
employee_7775,37,IT,68388,6,Chennai,820656,6838.8,75226.8,Mid-level
employee_7776,38,HR,59600,7,Delhi,715200,5960.0,65560.0,Mid-level
employee_7777,42,HR,108944,10,Chennai,1307328,10894.400000000001,119838.4,Mid-level
employee_7778,46,QA,85690,11,Pune,1028280,8569.0,94259.0,Senior
employee_7779,47,Finance,30736,3,Bangalore,368832,3073.6000000000004,33809.6,Junior
employee_7780,60,IT,95529,11,Mumbai,1146348,9552.9,105081.9,Senior
employee_7781,44,HR,68871,11,Delhi,826452,6887.1,75758.1,Senior
employee_7782,28,IT,72165,14,Pune,865980,7216.5,79381.5,Senior
employee_7783,41,HR,81786,9,Bangalore,981432,8178.6,89964.6,Mid-level
employee_7784,49,Finance,56247,11,Delhi,674964,5624.700000000001,61871.7,Senior
employee_7785,41,Sales,53821,10,Hyderabad,645852,5382.1,59203.1,Mid-level
employee_7786,23,HR,28213,10,Pune,338556,2821.3,31034.3,Mid-level
employee_7787,51,Sales,54495,14,Delhi,653940,5449.5,59944.5,Senior
employee_7788,47,HR,96744,5,Pune,1160928,9674.4,106418.4,Junior
employee_7789,47,Data,34644,12,Pune,415728,3464.4,38108.4,Senior
employee_7790,29,Finance,31453,10,Pune,377436,3145.3,34598.3,Mid-level
employee_7791,53,QA,101629,10,Hyderabad,1219548,10162.900000000001,111791.9,Mid-level
employee_7792,53,Sales,36263,14,Chennai,435156,3626.3,39889.3,Senior
employee_7793,46,QA,81480,1,Pune,977760,8148.0,89628.0,Fresher
employee_7794,48,Finance,90841,7,Bangalore,1090092,9084.1,99925.1,Mid-level
employee_7795,51,QA,57021,5,Chennai,684252,5702.1,62723.1,Junior
employee_7796,21,Finance,42958,10,Hyderabad,515496,4295.8,47253.8,Mid-level
employee_7797,40,QA,91408,8,Mumbai,1096896,9140.800000000001,100548.8,Mid-level
employee_7798,32,Sales,66128,10,Hyderabad,793536,6612.8,72740.8,Mid-level
employee_7799,37,Data,112498,15,Mumbai,1349976,11249.800000000001,123747.8,Senior
employee_7800,35,QA,67563,12,Bangalore,810756,6756.3,74319.3,Senior
employee_7801,54,Sales,42414,12,Mumbai,508968,4241.400000000001,46655.4,Senior
employee_7802,36,HR,100462,5,Delhi,1205544,10046.2,110508.2,Junior
employee_7803,24,Finance,80883,5,Pune,970596,8088.3,88971.3,Junior
employee_7804,28,IT,62210,11,Chennai,746520,6221.0,68431.0,Senior
employee_7805,54,IT,40290,1,Delhi,483480,4029.0,44319.0,Fresher
employee_7806,45,Finance,28667,15,Chennai,344004,2866.7000000000003,31533.7,Senior
employee_7807,35,Data,42660,4,Pune,511920,4266.0,46926.0,Junior
employee_7808,48,QA,97089,8,Chennai,1165068,9708.9,106797.9,Mid-level
employee_7809,29,Data,107462,0,Hyderabad,1289544,10746.2,118208.2,Fresher
employee_7810,22,IT,82698,3,Pune,992376,8269.800000000001,90967.8,Junior
employee_7811,37,Sales,29808,9,Pune,357696,2980.8,32788.8,Mid-level
employee_7812,30,Finance,119148,9,Chennai,1429776,11914.800000000001,131062.8,Mid-level
employee_7813,29,Finance,65499,13,Delhi,785988,6549.900000000001,72048.9,Senior
employee_7814,51,Data,53015,2,Mumbai,636180,5301.5,58316.5,Fresher
employee_7815,22,Sales,58351,0,Bangalore,700212,5835.1,64186.1,Fresher
employee_7816,44,Data,74662,0,Mumbai,895944,7466.200000000001,82128.2,Fresher
employee_7817,39,QA,99674,14,Hyderabad,1196088,9967.400000000001,109641.4,Senior
employee_7818,37,HR,61241,0,Pune,734892,6124.1,67365.1,Fresher
employee_7819,30,Sales,26198,0,Pune,314376,2619.8,28817.8,Fresher
employee_7820,48,HR,117983,14,Hyderabad,1415796,11798.300000000001,129781.3,Senior
employee_7821,58,QA,37113,12,Bangalore,445356,3711.3,40824.3,Senior
employee_7822,48,HR,119285,1,Pune,1431420,11928.5,131213.5,Fresher
employee_7823,21,IT,63639,10,Mumbai,763668,6363.900000000001,70002.9,Mid-level
employee_7824,23,HR,89036,4,Hyderabad,1068432,8903.6,97939.6,Junior
employee_7825,35,QA,110223,1,Pune,1322676,11022.300000000001,121245.3,Fresher
employee_7826,30,HR,92983,3,Mumbai,1115796,9298.300000000001,102281.3,Junior
employee_7827,41,Finance,99944,8,Hyderabad,1199328,9994.400000000001,109938.4,Mid-level
employee_7828,57,Data,42674,2,Hyderabad,512088,4267.400000000001,46941.4,Fresher
employee_7829,35,IT,37413,1,Hyderabad,448956,3741.3,41154.3,Fresher
employee_7830,43,Finance,79986,15,Bangalore,959832,7998.6,87984.6,Senior
employee_7831,34,Finance,72937,3,Hyderabad,875244,7293.700000000001,80230.7,Junior
employee_7832,35,QA,98085,8,Delhi,1177020,9808.5,107893.5,Mid-level
employee_7833,30,Data,48071,3,Chennai,576852,4807.1,52878.1,Junior
employee_7834,29,Data,99229,14,Chennai,1190748,9922.900000000001,109151.9,Senior
employee_7835,59,Sales,68831,11,Hyderabad,825972,6883.1,75714.1,Senior
employee_7836,25,IT,107306,4,Pune,1287672,10730.6,118036.6,Junior
employee_7837,45,QA,66371,3,Chennai,796452,6637.1,73008.1,Junior
employee_7838,46,IT,92542,12,Mumbai,1110504,9254.2,101796.2,Senior
employee_7839,28,Sales,30213,7,Mumbai,362556,3021.3,33234.3,Mid-level
employee_7840,42,HR,88815,13,Pune,1065780,8881.5,97696.5,Senior
employee_7841,45,Finance,76299,12,Mumbai,915588,7629.900000000001,83928.9,Senior
employee_7842,32,IT,61636,14,Delhi,739632,6163.6,67799.6,Senior
employee_7843,29,Finance,88948,14,Pune,1067376,8894.800000000001,97842.8,Senior
employee_7844,30,QA,100066,3,Mumbai,1200792,10006.6,110072.6,Junior
employee_7845,30,HR,72128,1,Hyderabad,865536,7212.8,79340.8,Fresher
employee_7846,29,QA,97173,11,Mumbai,1166076,9717.300000000001,106890.3,Senior
employee_7847,46,HR,74504,3,Hyderabad,894048,7450.400000000001,81954.4,Junior
employee_7848,55,HR,95500,1,Mumbai,1146000,9550.0,105050.0,Fresher
employee_7849,47,Finance,77340,8,Mumbai,928080,7734.0,85074.0,Mid-level
employee_7850,51,QA,59070,10,Mumbai,708840,5907.0,64977.0,Mid-level
employee_7851,39,QA,98285,13,Hyderabad,1179420,9828.5,108113.5,Senior
employee_7852,58,IT,91382,7,Mumbai,1096584,9138.2,100520.2,Mid-level
employee_7853,26,QA,103926,8,Mumbai,1247112,10392.6,114318.6,Mid-level
employee_7854,35,IT,104271,3,Delhi,1251252,10427.1,114698.1,Junior
employee_7855,49,Data,114441,0,Bangalore,1373292,11444.1,125885.1,Fresher
employee_7856,25,Data,39876,2,Hyderabad,478512,3987.6000000000004,43863.6,Fresher
employee_7857,34,Data,104503,6,Delhi,1254036,10450.300000000001,114953.3,Mid-level
employee_7858,22,Sales,76676,0,Chennai,920112,7667.6,84343.6,Fresher
employee_7859,43,QA,43262,10,Pune,519144,4326.2,47588.2,Mid-level
employee_7860,39,Sales,110550,7,Bangalore,1326600,11055.0,121605.0,Mid-level
employee_7861,44,QA,49054,8,Delhi,588648,4905.400000000001,53959.4,Mid-level
employee_7862,40,IT,48051,7,Delhi,576612,4805.1,52856.1,Mid-level
employee_7863,47,Sales,53385,4,Mumbai,640620,5338.5,58723.5,Junior
employee_7864,44,Sales,60587,11,Chennai,727044,6058.700000000001,66645.7,Senior
employee_7865,37,Sales,80131,10,Chennai,961572,8013.1,88144.1,Mid-level
employee_7866,45,HR,118019,13,Mumbai,1416228,11801.900000000001,129820.9,Senior
employee_7867,51,IT,52653,11,Delhi,631836,5265.3,57918.3,Senior
employee_7868,48,Data,69790,12,Delhi,837480,6979.0,76769.0,Senior
employee_7869,48,IT,67018,14,Mumbai,804216,6701.8,73719.8,Senior
employee_7870,42,HR,85992,8,Bangalore,1031904,8599.2,94591.2,Mid-level
employee_7871,25,QA,79840,3,Hyderabad,958080,7984.0,87824.0,Junior
employee_7872,28,IT,110184,8,Bangalore,1322208,11018.400000000001,121202.4,Mid-level
employee_7873,58,Sales,112943,0,Hyderabad,1355316,11294.300000000001,124237.3,Fresher
